Order_ID,Order_Date,Region,Product_ID,Product,Category,Order_Value,Quantity
ORD780968,2025-01-09,East,P007,Jeans,Apparel,389,6
ORD780969,2025-04-07,South,P008,Jacket,Apparel,439,1
ORD780970,2025-02-13,North,P014,Shampoo,Health & Beauty,1151,8
ORD780971,2025-01-28,North,P006,T-Shirt,Apparel,1101,1
ORD780972,2025-12-02,South,P011,Car Seat,Automotive,820,7
ORD780973,2025-01-14,West,P007,Jeans,Apparel,494,8
ORD780974,2025-04-12,West,P009,Sofa,Home & Living,2134,8
ORD780975,2025-01-24,South,P014,Shampoo,Health & Beauty,2424,9
ORD780976,2025-02-18,East,P009,Sofa,Home & Living,1734,5
ORD780977,2025-01-15,North,P014,Shampoo,Health & Beauty,2215,3
ORD780978,2025-07-02,West,P010,Dining Table,Home & Living,360,9
ORD780979,2025-06-12,South,P015,Other Product,Others,2262,8
ORD780980,2025-03-21,South,P012,Engine Oil,Automotive,680,8
ORD780981,2025-03-26,East,P006,T-Shirt,Apparel,1287,4
ORD780982,2025-12-28,West,P012,Engine Oil,Automotive,270,2
ORD780983,2025-06-13,South,P010,Dining Table,Home & Living,2219,9
ORD780984,2025-05-14,West,P006,T-Shirt,Apparel,977,6
ORD780985,2025-08-28,North,P004,Monitor,Electronics,802,3
ORD780986,2025-07-20,South,P011,Car Seat,Automotive,1463,2
ORD780987,2025-10-06,North,P007,Jeans,Apparel,1933,3
ORD780988,2025-05-14,South,P001,Laptop,Electronics,1726,4
ORD780989,2025-08-17,West,P011,Car Seat,Automotive,1445,7
ORD780990,2025-01-01,North,P015,Other Product,Others,126,8
ORD780991,2025-04-21,North,P003,Headphones,Electronics,2105,6
ORD780992,2025-06-07,East,P001,Laptop,Electronics,2025,2
ORD780993,2025-10-30,North,P002,Smartphone,Electronics,383,1
ORD780994,2025-07-16,South,P001,Laptop,Electronics,2443,5
ORD780995,2025-03-22,South,P005,Keyboard,Electronics,954,1
ORD780996,2025-12-02,North,P015,Other Product,Others,1801,3
ORD780997,2025-09-04,West,P001,Laptop,Electronics,977,1
ORD780998,2025-08-12,South,P014,Shampoo,Health & Beauty,878,8
ORD780999,2025-12-01,East,P005,Keyboard,Electronics,612,5
ORD781000,2025-07-08,North,P010,Dining Table,Home & Living,417,7
ORD781001,2025-12-15,South,P005,Keyboard,Electronics,2185,4
ORD781002,2025-03-22,South,P005,Keyboard,Electronics,984,7
ORD781003,2025-09-22,North,P010,Dining Table,Home & Living,1297,7
ORD781004,2025-11-26,North,P014,Shampoo,Health & Beauty,474,2
ORD781005,2025-12-09,South,P002,Smartphone,Electronics,1617,5
ORD781006,2025-01-21,North,P007,Jeans,Apparel,706,7
ORD781007,2025-08-25,West,P007,Jeans,Apparel,1704,6
ORD781008,2025-12-02,South,P011,Car Seat,Automotive,1382,6
ORD781009,2025-12-03,South,P004,Monitor,Electronics,773,3
ORD781010,2025-11-20,North,P004,Monitor,Electronics,597,6
ORD781011,2025-04-04,South,P004,Monitor,Electronics,1641,9
ORD781012,2025-12-03,East,P011,Car Seat,Automotive,1885,4
ORD781013,2025-03-15,South,P011,Car Seat,Automotive,1846,3
ORD781014,2025-01-01,West,P011,Car Seat,Automotive,162,9
ORD781015,2025-09-22,East,P014,Shampoo,Health & Beauty,2439,7
ORD781016,2025-11-17,East,P001,Laptop,Electronics,1138,5
ORD781017,2025-06-07,West,P015,Other Product,Others,1055,2
ORD781018,2025-04-06,West,P005,Keyboard,Electronics,859,1
ORD781019,2025-10-21,West,P013,Face Cream,Health & Beauty,1810,8
ORD781020,2025-04-17,West,P015,Other Product,Others,2301,1
ORD781021,2025-09-10,East,P015,Other Product,Others,934,7
ORD781022,2025-08-26,West,P007,Jeans,Apparel,1801,4
ORD781023,2025-09-29,North,P009,Sofa,Home & Living,449,2
ORD781024,2025-07-23,East,P005,Keyboard,Electronics,506,8
ORD781025,2025-03-28,South,P013,Face Cream,Health & Beauty,1701,9
ORD781026,2025-10-25,South,P001,Laptop,Electronics,463,2
ORD781027,2025-06-23,West,P006,T-Shirt,Apparel,865,9
ORD781028,2025-05-25,South,P004,Monitor,Electronics,854,6
ORD781029,2025-05-29,East,P010,Dining Table,Home & Living,603,4
ORD781030,2025-05-29,North,P005,Keyboard,Electronics,1312,7
ORD781031,2025-05-02,South,P003,Headphones,Electronics,1032,6
ORD781032,2025-04-22,North,P013,Face Cream,Health & Beauty,1621,7
ORD781033,2025-03-17,South,P002,Smartphone,Electronics,1506,2
ORD781034,2025-05-07,South,P004,Monitor,Electronics,1645,8
ORD781035,2025-08-12,North,P009,Sofa,Home & Living,1527,6
ORD781036,2025-08-28,South,P006,T-Shirt,Apparel,2211,5
ORD781037,2025-05-26,North,P005,Keyboard,Electronics,1392,6
ORD781038,2025-10-18,North,P006,T-Shirt,Apparel,151,7
ORD781039,2025-10-21,South,P006,T-Shirt,Apparel,640,2
ORD781040,2025-10-20,South,P010,Dining Table,Home & Living,570,1
ORD781041,2025-11-17,North,P011,Car Seat,Automotive,509,4
ORD781042,2025-12-14,North,P005,Keyboard,Electronics,454,7
ORD781043,2025-08-28,North,P014,Shampoo,Health & Beauty,1140,4
ORD781044,2025-07-10,West,P010,Dining Table,Home & Living,760,9
ORD781045,2025-10-08,South,P002,Smartphone,Electronics,2425,5
ORD781046,2025-06-18,West,P010,Dining Table,Home & Living,271,1
ORD781047,2025-03-25,West,P005,Keyboard,Electronics,2366,5
ORD781048,2025-05-19,East,P009,Sofa,Home & Living,228,3
ORD781049,2025-05-26,North,P012,Engine Oil,Automotive,870,2
ORD781050,2025-08-16,North,P007,Jeans,Apparel,1655,4
ORD781051,2025-01-21,South,P009,Sofa,Home & Living,362,6
ORD781052,2025-06-22,North,P001,Laptop,Electronics,1887,9
ORD781053,2025-12-27,West,P015,Other Product,Others,1550,8
ORD781054,2025-06-15,South,P015,Other Product,Others,1096,3
ORD781055,2025-09-10,North,P013,Face Cream,Health & Beauty,1913,3
ORD781056,2025-06-01,South,P006,T-Shirt,Apparel,699,1
ORD781057,2025-06-15,South,P009,Sofa,Home & Living,693,8
ORD781058,2025-12-22,North,P001,Laptop,Electronics,1831,5
ORD781059,2025-07-02,West,P002,Smartphone,Electronics,555,1
ORD781060,2025-10-08,South,P006,T-Shirt,Apparel,1433,3
ORD781061,2025-08-16,North,P014,Shampoo,Health & Beauty,1714,7
ORD781062,2025-10-31,East,P011,Car Seat,Automotive,2384,3
ORD781063,2025-06-19,West,P002,Smartphone,Electronics,766,2
ORD781064,2025-11-17,West,P012,Engine Oil,Automotive,1020,1
ORD781065,2025-12-02,South,P013,Face Cream,Health & Beauty,752,6
ORD781066,2025-09-01,West,P012,Engine Oil,Automotive,2337,2
ORD781067,2025-08-20,East,P012,Engine Oil,Automotive,1785,1
ORD781068,2025-01-13,East,P011,Car Seat,Automotive,2054,6
ORD781069,2025-08-09,North,P010,Dining Table,Home & Living,1037,2
ORD781070,2025-02-26,South,P003,Headphones,Electronics,1534,5
ORD781071,2025-08-31,South,P011,Car Seat,Automotive,758,4
ORD781072,2025-02-11,West,P015,Other Product,Others,571,4
ORD781073,2025-05-19,North,P002,Smartphone,Electronics,733,2
ORD781074,2025-09-26,West,P006,T-Shirt,Apparel,481,2
ORD781075,2025-12-21,South,P003,Headphones,Electronics,662,2
ORD781076,2025-05-21,East,P015,Other Product,Others,979,6
ORD781077,2025-07-26,South,P004,Monitor,Electronics,1078,5
ORD781078,2025-01-03,West,P002,Smartphone,Electronics,589,5
ORD781079,2025-05-29,North,P010,Dining Table,Home & Living,2176,2
ORD781080,2025-01-10,West,P003,Headphones,Electronics,2461,4
ORD781081,2025-08-31,East,P001,Laptop,Electronics,110,4
ORD781082,2025-10-06,South,P005,Keyboard,Electronics,144,6
ORD781083,2025-10-21,North,P015,Other Product,Others,343,7
ORD781084,2025-01-05,South,P011,Car Seat,Automotive,211,6
ORD781085,2025-05-29,East,P013,Face Cream,Health & Beauty,432,7
ORD781086,2025-08-17,South,P001,Laptop,Electronics,345,3
ORD781087,2025-04-09,North,P011,Car Seat,Automotive,632,3
ORD781088,2025-12-26,South,P013,Face Cream,Health & Beauty,707,6
ORD781089,2025-05-19,North,P012,Engine Oil,Automotive,1432,1
ORD781090,2025-07-04,East,P010,Dining Table,Home & Living,1848,1
ORD781091,2025-10-14,North,P013,Face Cream,Health & Beauty,1640,4
ORD781092,2025-12-03,West,P011,Car Seat,Automotive,1664,6
ORD781093,2025-06-13,West,P012,Engine Oil,Automotive,1386,6
ORD781094,2025-07-09,South,P007,Jeans,Apparel,254,2
ORD781095,2025-06-22,East,P006,T-Shirt,Apparel,1418,7
ORD781096,2025-07-15,North,P006,T-Shirt,Apparel,1332,2
ORD781097,2025-03-15,South,P012,Engine Oil,Automotive,1829,3
ORD781098,2025-03-10,West,P008,Jacket,Apparel,826,3
ORD781099,2025-08-22,East,P010,Dining Table,Home & Living,2305,8
ORD781100,2025-08-22,South,P003,Headphones,Electronics,695,7
ORD781101,2025-11-23,North,P013,Face Cream,Health & Beauty,588,5
ORD781102,2025-05-22,South,P002,Smartphone,Electronics,2280,1
ORD781103,2025-12-16,West,P014,Shampoo,Health & Beauty,2312,1
ORD781104,2025-05-13,West,P009,Sofa,Home & Living,2055,3
ORD781105,2025-11-11,West,P005,Keyboard,Electronics,1723,5
ORD781106,2025-06-20,West,P013,Face Cream,Health & Beauty,1508,8
ORD781107,2025-01-04,South,P002,Smartphone,Electronics,1523,2
ORD781108,2025-09-08,West,P006,T-Shirt,Apparel,1637,1
ORD781109,2025-02-25,East,P003,Headphones,Electronics,1496,3
ORD781110,2025-02-11,South,P006,T-Shirt,Apparel,697,4
ORD781111,2025-08-25,West,P003,Headphones,Electronics,1277,6
ORD781112,2025-08-28,South,P006,T-Shirt,Apparel,2215,2
ORD781113,2025-02-25,West,P007,Jeans,Apparel,1796,6
ORD781114,2025-05-24,North,P012,Engine Oil,Automotive,1414,2
ORD781115,2025-11-19,North,P005,Keyboard,Electronics,2128,8
ORD781116,2025-01-19,West,P011,Car Seat,Automotive,1525,4
ORD781117,2025-10-29,West,P007,Jeans,Apparel,1064,1
ORD781118,2025-07-30,North,P011,Car Seat,Automotive,689,9
ORD781119,2025-10-03,South,P006,T-Shirt,Apparel,605,2
ORD781120,2025-11-24,East,P014,Shampoo,Health & Beauty,1058,3
ORD781121,2025-11-02,South,P013,Face Cream,Health & Beauty,359,7
ORD781122,2025-03-21,West,P007,Jeans,Apparel,913,4
ORD781123,2025-05-29,South,P003,Headphones,Electronics,1518,1
ORD781124,2025-07-15,North,P011,Car Seat,Automotive,1856,2
ORD781125,2025-05-22,South,P009,Sofa,Home & Living,185,5
ORD781126,2025-04-14,East,P015,Other Product,Others,1509,3
ORD781127,2025-06-20,East,P004,Monitor,Electronics,844,5
ORD781128,2025-09-09,North,P011,Car Seat,Automotive,706,6
ORD781129,2025-01-15,South,P001,Laptop,Electronics,1405,3
ORD781130,2025-01-02,North,P011,Car Seat,Automotive,217,7
ORD781131,2025-08-15,West,P013,Face Cream,Health & Beauty,623,2
ORD781132,2025-07-09,North,P006,T-Shirt,Apparel,2404,2
ORD781133,2025-10-21,North,P002,Smartphone,Electronics,2324,5
ORD781134,2025-07-16,North,P013,Face Cream,Health & Beauty,134,5
ORD781135,2025-05-20,West,P015,Other Product,Others,778,8
ORD781136,2025-09-28,East,P011,Car Seat,Automotive,687,4
ORD781137,2025-10-07,South,P001,Laptop,Electronics,959,1
ORD781138,2025-01-11,East,P008,Jacket,Apparel,1951,9
ORD781139,2025-12-17,South,P006,T-Shirt,Apparel,645,3
ORD781140,2025-03-30,North,P005,Keyboard,Electronics,346,1
ORD781141,2025-08-07,North,P011,Car Seat,Automotive,643,8
ORD781142,2025-06-27,East,P011,Car Seat,Automotive,195,8
ORD781143,2025-09-03,North,P004,Monitor,Electronics,417,4
ORD781144,2025-07-31,North,P012,Engine Oil,Automotive,1046,5
ORD781145,2025-08-02,South,P011,Car Seat,Automotive,1089,1
ORD781146,2025-07-01,East,P012,Engine Oil,Automotive,1995,4
ORD781147,2025-09-22,South,P010,Dining Table,Home & Living,1940,1
ORD781148,2025-11-29,West,P003,Headphones,Electronics,448,9
ORD781149,2025-07-31,West,P009,Sofa,Home & Living,1809,3
ORD781150,2025-05-19,South,P011,Car Seat,Automotive,1994,1
ORD781151,2025-03-15,North,P013,Face Cream,Health & Beauty,795,7
ORD781152,2025-03-18,South,P011,Car Seat,Automotive,399,7
ORD781153,2025-02-11,East,P015,Other Product,Others,2442,2
ORD781154,2025-10-12,North,P010,Dining Table,Home & Living,1123,9
ORD781155,2025-02-23,North,P009,Sofa,Home & Living,1446,9
ORD781156,2025-04-02,West,P006,T-Shirt,Apparel,1350,7
ORD781157,2025-10-15,South,P008,Jacket,Apparel,2051,8
ORD781158,2025-03-26,East,P015,Other Product,Others,1448,1
ORD781159,2025-10-09,West,P013,Face Cream,Health & Beauty,1191,4
ORD781160,2025-01-09,South,P005,Keyboard,Electronics,292,7
ORD781161,2025-01-25,South,P003,Headphones,Electronics,1117,4
ORD781162,2025-02-28,West,P013,Face Cream,Health & Beauty,1186,8
ORD781163,2025-08-09,South,P010,Dining Table,Home & Living,1130,5
ORD781164,2025-03-28,East,P005,Keyboard,Electronics,1781,5
ORD781165,2025-12-24,North,P005,Keyboard,Electronics,628,9
ORD781166,2025-01-25,South,P011,Car Seat,Automotive,1600,4
ORD781167,2025-08-14,East,P013,Face Cream,Health & Beauty,2098,8
ORD781168,2025-01-18,North,P011,Car Seat,Automotive,1397,3
ORD781169,2025-09-17,North,P003,Headphones,Electronics,431,6
ORD781170,2025-11-13,South,P014,Shampoo,Health & Beauty,269,3
ORD781171,2025-02-01,West,P007,Jeans,Apparel,294,2
ORD781172,2025-03-17,West,P001,Laptop,Electronics,2066,2
ORD781173,2025-11-28,South,P010,Dining Table,Home & Living,1190,5
ORD781174,2025-08-12,South,P004,Monitor,Electronics,1516,2
ORD781175,2025-11-11,West,P007,Jeans,Apparel,1800,4
ORD781176,2025-07-31,East,P008,Jacket,Apparel,1964,2
ORD781177,2025-08-31,North,P015,Other Product,Others,1298,5
ORD781178,2025-02-09,North,P012,Engine Oil,Automotive,933,6
ORD781179,2025-10-03,North,P001,Laptop,Electronics,1589,5
ORD781180,2025-04-21,East,P001,Laptop,Electronics,2464,1
ORD781181,2025-09-01,North,P004,Monitor,Electronics,771,6
ORD781182,2025-02-05,North,P007,Jeans,Apparel,2321,7
ORD781183,2025-03-14,West,P013,Face Cream,Health & Beauty,888,8
ORD781184,2025-11-01,West,P007,Jeans,Apparel,2381,6
ORD781185,2025-11-22,North,P014,Shampoo,Health & Beauty,692,5
ORD781186,2025-04-30,North,P006,T-Shirt,Apparel,1359,4
ORD781187,2025-12-11,East,P003,Headphones,Electronics,1989,3
ORD781188,2025-02-16,North,P015,Other Product,Others,900,1
ORD781189,2025-03-25,West,P005,Keyboard,Electronics,1139,5
ORD781190,2025-09-26,West,P004,Monitor,Electronics,1420,9
ORD781191,2025-08-16,West,P001,Laptop,Electronics,1841,2
ORD781192,2025-12-08,West,P003,Headphones,Electronics,1306,8
ORD781193,2025-02-11,North,P004,Monitor,Electronics,2316,9
ORD781194,2025-07-05,West,P005,Keyboard,Electronics,346,6
ORD781195,2025-12-03,North,P009,Sofa,Home & Living,1080,9
ORD781196,2025-02-12,East,P008,Jacket,Apparel,789,7
ORD781197,2025-03-04,West,P002,Smartphone,Electronics,1859,2
ORD781198,2025-11-15,North,P015,Other Product,Others,1238,9
ORD781199,2025-07-31,West,P015,Other Product,Others,2439,8
ORD781200,2025-07-18,East,P011,Car Seat,Automotive,2476,6
ORD781201,2025-08-15,North,P013,Face Cream,Health & Beauty,1269,5
ORD781202,2025-06-10,East,P010,Dining Table,Home & Living,2218,1
ORD781203,2025-03-30,East,P010,Dining Table,Home & Living,1286,7
ORD781204,2025-12-01,South,P006,T-Shirt,Apparel,1314,3
ORD781205,2025-11-18,East,P007,Jeans,Apparel,2249,9
ORD781206,2025-05-06,North,P012,Engine Oil,Automotive,2488,7
ORD781207,2025-05-04,South,P014,Shampoo,Health & Beauty,1978,7
ORD781208,2025-01-29,South,P013,Face Cream,Health & Beauty,425,6
ORD781209,2025-11-28,West,P014,Shampoo,Health & Beauty,1355,8
ORD781210,2025-08-21,East,P014,Shampoo,Health & Beauty,285,5
ORD781211,2025-12-24,West,P011,Car Seat,Automotive,1441,9
ORD781212,2025-07-02,South,P013,Face Cream,Health & Beauty,1129,6
ORD781213,2025-09-17,South,P003,Headphones,Electronics,2485,2
ORD781214,2025-11-26,North,P006,T-Shirt,Apparel,2215,3
ORD781215,2025-01-26,West,P012,Engine Oil,Automotive,2091,5
ORD781216,2025-05-22,North,P010,Dining Table,Home & Living,1546,7
ORD781217,2025-11-16,South,P006,T-Shirt,Apparel,1600,8
ORD781218,2025-10-30,South,P014,Shampoo,Health & Beauty,1464,8
ORD781219,2025-04-07,South,P010,Dining Table,Home & Living,856,2
ORD781220,2025-02-05,West,P010,Dining Table,Home & Living,2481,9
ORD781221,2025-11-24,West,P012,Engine Oil,Automotive,1552,8
ORD781222,2025-10-11,South,P014,Shampoo,Health & Beauty,735,5
ORD781223,2025-05-28,West,P003,Headphones,Electronics,557,6
ORD781224,2025-07-30,West,P011,Car Seat,Automotive,1610,9
ORD781225,2025-04-02,North,P013,Face Cream,Health & Beauty,2329,7
ORD781226,2025-10-27,North,P007,Jeans,Apparel,1132,2
ORD781227,2025-08-26,West,P009,Sofa,Home & Living,960,3
ORD781228,2025-01-18,North,P009,Sofa,Home & Living,1628,1
ORD781229,2025-06-02,East,P011,Car Seat,Automotive,2316,7
ORD781230,2025-09-20,South,P004,Monitor,Electronics,299,5
ORD781231,2025-03-31,West,P002,Smartphone,Electronics,885,5
ORD781232,2025-12-19,East,P012,Engine Oil,Automotive,637,3
ORD781233,2025-11-21,South,P003,Headphones,Electronics,1982,8
ORD781234,2025-08-20,North,P004,Monitor,Electronics,1852,8
ORD781235,2025-10-08,East,P010,Dining Table,Home & Living,2228,6
ORD781236,2025-09-07,East,P002,Smartphone,Electronics,1191,5
ORD781237,2025-02-07,West,P002,Smartphone,Electronics,1349,6
ORD781238,2025-11-19,West,P013,Face Cream,Health & Beauty,2020,9
ORD781239,2025-08-04,West,P010,Dining Table,Home & Living,772,6
ORD781240,2025-04-21,North,P001,Laptop,Electronics,1352,5
ORD781241,2025-12-09,South,P015,Other Product,Others,1027,3
ORD781242,2025-02-01,North,P008,Jacket,Apparel,1151,1
ORD781243,2025-10-14,South,P013,Face Cream,Health & Beauty,1550,9
ORD781244,2025-09-04,East,P009,Sofa,Home & Living,784,3
ORD781245,2025-08-07,South,P010,Dining Table,Home & Living,1022,8
ORD781246,2025-05-28,South,P004,Monitor,Electronics,1380,1
ORD781247,2025-05-03,North,P005,Keyboard,Electronics,1094,9
ORD781248,2025-05-25,West,P011,Car Seat,Automotive,448,5
ORD781249,2025-05-07,South,P002,Smartphone,Electronics,1142,6
ORD781250,2025-01-09,East,P014,Shampoo,Health & Beauty,1540,8
ORD781251,2025-07-16,South,P011,Car Seat,Automotive,803,5
ORD781252,2025-06-21,East,P003,Headphones,Electronics,1924,3
ORD781253,2025-04-23,West,P002,Smartphone,Electronics,2155,9
ORD781254,2025-10-11,South,P015,Other Product,Others,2418,9
ORD781255,2025-01-01,West,P010,Dining Table,Home & Living,1306,7
ORD781256,2025-03-07,North,P013,Face Cream,Health & Beauty,1350,3
ORD781257,2025-05-18,North,P012,Engine Oil,Automotive,138,4
ORD781258,2025-09-14,South,P004,Monitor,Electronics,1426,8
ORD781259,2025-01-05,North,P001,Laptop,Electronics,2100,7
ORD781260,2025-08-28,East,P001,Laptop,Electronics,1069,8
ORD781261,2025-08-01,West,P002,Smartphone,Electronics,2015,4
ORD781262,2025-03-03,North,P002,Smartphone,Electronics,818,8
ORD781263,2025-07-26,East,P003,Headphones,Electronics,2039,7
ORD781264,2025-11-30,West,P010,Dining Table,Home & Living,2122,2
ORD781265,2025-03-29,West,P007,Jeans,Apparel,623,4
ORD781266,2025-02-14,South,P012,Engine Oil,Automotive,2376,3
ORD781267,2025-09-15,East,P011,Car Seat,Automotive,1515,9
ORD781268,2025-12-20,East,P014,Shampoo,Health & Beauty,1797,5
ORD781269,2025-11-18,West,P005,Keyboard,Electronics,1287,9
ORD781270,2025-01-03,North,P008,Jacket,Apparel,2001,1
ORD781271,2025-05-11,South,P001,Laptop,Electronics,1552,4
ORD781272,2025-06-22,North,P007,Jeans,Apparel,331,6
ORD781273,2025-06-24,West,P007,Jeans,Apparel,861,2
ORD781274,2025-06-30,North,P009,Sofa,Home & Living,506,1
ORD781275,2025-08-30,East,P013,Face Cream,Health & Beauty,1297,9
ORD781276,2025-02-10,South,P010,Dining Table,Home & Living,1740,7
ORD781277,2025-02-26,West,P007,Jeans,Apparel,671,8
ORD781278,2025-12-14,North,P003,Headphones,Electronics,225,3
ORD781279,2025-07-09,North,P005,Keyboard,Electronics,498,6
ORD781280,2025-03-02,South,P005,Keyboard,Electronics,251,2
ORD781281,2025-07-15,North,P002,Smartphone,Electronics,2026,8
ORD781282,2025-11-16,East,P002,Smartphone,Electronics,1866,3
ORD781283,2025-05-16,South,P005,Keyboard,Electronics,270,1
ORD781284,2025-03-30,East,P001,Laptop,Electronics,517,2
ORD781285,2025-12-22,West,P003,Headphones,Electronics,1888,1
ORD781286,2025-04-04,West,P008,Jacket,Apparel,2187,1
ORD781287,2025-07-21,East,P002,Smartphone,Electronics,849,4
ORD781288,2025-03-02,North,P011,Car Seat,Automotive,1436,8
ORD781289,2025-04-14,West,P009,Sofa,Home & Living,1662,9
ORD781290,2025-07-13,East,P011,Car Seat,Automotive,1044,9
ORD781291,2025-07-21,North,P008,Jacket,Apparel,2164,1
ORD781292,2025-11-19,North,P009,Sofa,Home & Living,2477,7
ORD781293,2025-11-18,East,P003,Headphones,Electronics,2094,1
ORD781294,2025-09-29,West,P006,T-Shirt,Apparel,301,2
ORD781295,2025-11-01,South,P008,Jacket,Apparel,1290,3
ORD781296,2025-07-26,West,P015,Other Product,Others,1591,3
ORD781297,2025-11-07,West,P011,Car Seat,Automotive,963,8
ORD781298,2025-07-02,South,P007,Jeans,Apparel,2487,5
ORD781299,2025-08-11,South,P014,Shampoo,Health & Beauty,1588,4
ORD781300,2025-02-25,North,P005,Keyboard,Electronics,1489,2
ORD781301,2025-01-13,South,P007,Jeans,Apparel,1633,6
ORD781302,2025-05-31,North,P014,Shampoo,Health & Beauty,902,1
ORD781303,2025-04-20,North,P008,Jacket,Apparel,746,6
ORD781304,2025-05-15,North,P010,Dining Table,Home & Living,2099,3
ORD781305,2025-01-16,South,P006,T-Shirt,Apparel,983,5
ORD781306,2025-11-10,South,P011,Car Seat,Automotive,2019,2
ORD781307,2025-04-02,South,P001,Laptop,Electronics,348,5
ORD781308,2025-10-04,North,P009,Sofa,Home & Living,685,5
ORD781309,2025-02-01,North,P001,Laptop,Electronics,703,7
ORD781310,2025-03-22,East,P014,Shampoo,Health & Beauty,858,6
ORD781311,2025-03-14,West,P002,Smartphone,Electronics,1177,3
ORD781312,2025-10-26,North,P001,Laptop,Electronics,817,8
ORD781313,2025-03-26,South,P011,Car Seat,Automotive,1198,2
ORD781314,2025-06-15,North,P010,Dining Table,Home & Living,2012,2
ORD781315,2025-05-16,West,P013,Face Cream,Health & Beauty,1895,9
ORD781316,2025-08-14,East,P008,Jacket,Apparel,921,8
ORD781317,2025-03-29,East,P003,Headphones,Electronics,1898,9
