Shipment_ID,Order_ID,Product,Destination,Status,Ship_Date,Delivery_Date
SHP122483,ORD780483,Smartphone,South,Delivered,2025-12-31,2026-01-05
SHP122484,ORD780484,Shampoo,East,Delivered,2025-05-12,2025-05-16
SHP122485,ORD780485,Headphones,South,Delayed,2025-01-04,2025-01-07
SHP122486,ORD780486,Other Product,South,Delivered,2025-11-29,2025-12-01
SHP122487,ORD780487,Dining Table,South,Delivered,2025-06-23,2025-06-29
SHP122488,ORD780488,Headphones,North,Delivered,2025-02-08,2025-02-10
SHP122489,ORD780489,Laptop,East,Delivered,2025-07-26,2025-07-31
SHP122490,ORD780490,Jacket,North,Delivered,2025-07-03,2025-07-06
SHP122491,ORD780491,Dining Table,East,Delivered,2025-01-01,2025-01-08
SHP122492,ORD780492,T-Shirt,South,Delivered,2025-04-27,2025-05-01
SHP122493,ORD780493,Smartphone,East,Delivered,2025-12-03,2025-12-09
SHP122494,ORD780494,Jeans,North,Delivered,2025-09-28,2025-10-04
SHP122495,ORD780495,Monitor,South,Delivered,2025-03-21,2025-03-24
SHP122496,ORD780496,Jeans,South,Delivered,2025-02-06,2025-02-12
SHP122497,ORD780497,Sofa,East,Delivered,2025-10-28,2025-10-31
SHP122498,ORD780498,Sofa,West,Delivered,2025-02-24,2025-02-28
SHP122499,ORD780499,T-Shirt,West,Delivered,2025-12-24,2025-12-27
SHP122500,ORD780500,Headphones,West,Delivered,2025-04-06,2025-04-13
SHP122501,ORD780501,Other Product,South,Delivered,2025-08-27,2025-08-31
SHP122502,ORD780502,Headphones,North,Delivered,2025-07-15,2025-07-20
SHP122503,ORD780503,Jacket,South,Delayed,2025-11-20,2025-11-25
SHP122504,ORD780504,Jacket,North,Delivered,2025-12-28,2026-01-02
SHP122505,ORD780505,Jacket,South,Delivered,2025-02-20,2025-02-22
SHP122506,ORD780506,Headphones,South,Delivered,2025-05-20,2025-05-23
SHP122507,ORD780507,Smartphone,North,Delivered,2025-01-04,2025-01-09
SHP122508,ORD780508,Other Product,South,Delivered,2025-01-08,2025-01-11
SHP122509,ORD780509,Shampoo,South,Delivered,2025-03-20,2025-03-24
SHP122510,ORD780510,Keyboard,West,Delivered,2025-09-02,2025-09-06
SHP122511,ORD780511,Sofa,East,Delivered,2025-04-02,2025-04-08
SHP122512,ORD780512,Jeans,East,Delayed,2025-11-30,2025-12-03
SHP122513,ORD780513,Jeans,South,Delivered,2025-06-22,2025-06-27
SHP122514,ORD780514,T-Shirt,East,Delivered,2025-06-23,2025-06-25
SHP122515,ORD780515,Other Product,East,Delivered,2025-02-12,2025-02-16
SHP122516,ORD780516,Smartphone,North,Delivered,2025-12-29,2025-12-31
SHP122517,ORD780517,Sofa,South,Delivered,2025-05-02,2025-05-07
SHP122518,ORD780518,Engine Oil,East,Delivered,2025-12-27,2025-12-31
SHP122519,ORD780519,Engine Oil,East,Delivered,2025-02-09,2025-02-12
SHP122520,ORD780520,Shampoo,North,Delivered,2025-04-16,2025-04-24
SHP122521,ORD780521,Car Seat,North,Delivered,2025-11-26,2025-11-29
SHP122522,ORD780522,Jacket,West,Delayed,2025-05-04,2025-05-08
SHP122523,ORD780523,Car Seat,East,Delivered,2025-03-02,2025-03-04
SHP122524,ORD780524,Smartphone,South,Delivered,2025-11-09,2025-11-12
SHP122525,ORD780525,Smartphone,East,Delayed,2025-12-14,2025-12-18
SHP122526,ORD780526,Laptop,West,Delivered,2025-06-16,2025-06-20
SHP122527,ORD780527,Other Product,North,Delivered,2025-11-07,2025-11-11
SHP122528,ORD780528,Face Cream,West,Delivered,2025-10-20,2025-10-25
SHP122529,ORD780529,Headphones,North,Delivered,2025-10-16,2025-10-20
SHP122530,ORD780530,Headphones,North,Delivered,2025-03-25,2025-03-29
SHP122531,ORD780531,Shampoo,West,Delivered,2025-11-03,2025-11-05
SHP122532,ORD780532,Jacket,North,Delivered,2025-09-19,2025-09-27
SHP122533,ORD780533,Smartphone,East,Delivered,2025-11-02,2025-11-05
SHP122534,ORD780534,Other Product,West,In Transit,2025-05-17,2025-05-20
SHP122535,ORD780535,Smartphone,East,Delivered,2025-08-27,2025-09-03
SHP122536,ORD780536,Engine Oil,South,Delivered,2025-07-07,2025-07-09
SHP122537,ORD780537,Sofa,West,Delivered,2025-09-29,2025-10-04
SHP122538,ORD780538,Car Seat,North,Delivered,2025-06-16,2025-06-23
SHP122539,ORD780539,Sofa,South,Delivered,2025-12-11,2025-12-14
SHP122540,ORD780540,Keyboard,South,Delivered,2025-11-11,2025-11-14
SHP122541,ORD780541,Smartphone,North,Delivered,2025-02-28,2025-03-04
SHP122542,ORD780542,Headphones,East,Delivered,2025-04-03,2025-04-08
SHP122543,ORD780543,Laptop,North,Delivered,2025-05-20,2025-05-25
SHP122544,ORD780544,Shampoo,North,Delivered,2025-10-15,2025-10-19
SHP122545,ORD780545,Other Product,East,Delivered,2025-07-04,2025-07-06
SHP122546,ORD780546,Other Product,South,Delivered,2025-03-18,2025-03-25
SHP122547,ORD780547,Jacket,West,Delivered,2025-08-12,2025-08-16
SHP122548,ORD780548,Face Cream,East,Delivered,2025-10-06,2025-10-11
SHP122549,ORD780549,Laptop,East,Delivered,2025-06-21,2025-06-26
SHP122550,ORD780550,Dining Table,East,Delivered,2025-03-31,2025-04-03
SHP122551,ORD780551,Monitor,West,Delivered,2025-02-10,2025-02-15
SHP122552,ORD780552,Jeans,West,Delivered,2025-07-14,2025-07-19
SHP122553,ORD780553,Dining Table,South,Delivered,2025-12-12,2025-12-18
SHP122554,ORD780554,Laptop,West,Delivered,2025-11-23,2025-11-28
SHP122555,ORD780555,T-Shirt,North,Delivered,2025-12-09,2025-12-15
SHP122556,ORD780556,T-Shirt,East,Delivered,2025-06-30,2025-07-03
SHP122557,ORD780557,Engine Oil,West,Delivered,2025-03-04,2025-03-09
SHP122558,ORD780558,Dining Table,North,Delivered,2025-12-21,2025-12-24
SHP122559,ORD780559,Smartphone,South,Delivered,2025-02-11,2025-02-15
SHP122560,ORD780560,Laptop,West,Delivered,2025-04-08,2025-04-10
SHP122561,ORD780561,Face Cream,West,Delivered,2025-12-19,2025-12-23
SHP122562,ORD780562,Car Seat,South,Delivered,2025-03-09,2025-03-13
SHP122563,ORD780563,Jeans,North,Delivered,2025-09-14,2025-09-19
SHP122564,ORD780564,T-Shirt,West,Delivered,2025-07-31,2025-08-04
SHP122565,ORD780565,Shampoo,South,Delivered,2025-02-16,2025-02-21
SHP122566,ORD780566,Keyboard,East,In Transit,2025-10-12,2025-10-16
SHP122567,ORD780567,T-Shirt,East,Delivered,2025-10-15,2025-10-21
SHP122568,ORD780568,Laptop,North,Delivered,2025-09-09,2025-09-16
SHP122569,ORD780569,Car Seat,East,Delivered,2025-02-24,2025-03-02
SHP122570,ORD780570,T-Shirt,North,Delivered,2025-09-22,2025-09-29
SHP122571,ORD780571,Laptop,North,Delivered,2025-08-04,2025-08-11
SHP122572,ORD780572,Face Cream,North,Delivered,2025-12-23,2025-12-27
SHP122573,ORD780573,Smartphone,East,Delivered,2025-07-02,2025-07-07
SHP122574,ORD780574,Jeans,North,Delivered,2025-03-23,2025-03-27
SHP122575,ORD780575,Keyboard,South,In Transit,2025-08-27,2025-09-01
SHP122576,ORD780576,Jacket,South,Delivered,2025-05-20,2025-05-23
SHP122577,ORD780577,Shampoo,East,Delivered,2025-05-11,2025-05-15
SHP122578,ORD780578,Monitor,South,Delivered,2025-12-10,2025-12-14
SHP122579,ORD780579,Jeans,East,Delivered,2025-07-20,2025-07-24
SHP122580,ORD780580,Engine Oil,North,Delivered,2025-06-19,2025-06-21
SHP122581,ORD780581,Engine Oil,West,Delivered,2025-08-10,2025-08-14
SHP122582,ORD780582,Headphones,East,Delivered,2025-02-21,2025-02-26
SHP122583,ORD780583,Laptop,South,In Transit,2025-10-07,2025-10-09
SHP122584,ORD780584,Jacket,North,Delivered,2025-09-08,2025-09-10
SHP122585,ORD780585,Headphones,East,In Transit,2025-05-14,2025-05-18
SHP122586,ORD780586,Laptop,West,Delivered,2025-01-11,2025-01-14
SHP122587,ORD780587,Monitor,East,Delivered,2025-02-15,2025-02-18
SHP122588,ORD780588,Engine Oil,West,Delivered,2025-08-18,2025-08-23
SHP122589,ORD780589,Jeans,East,Delivered,2025-03-26,2025-03-31
SHP122590,ORD780590,Car Seat,South,Delivered,2025-01-14,2025-01-19
SHP122591,ORD780591,Keyboard,South,Delivered,2025-07-04,2025-07-07
SHP122592,ORD780592,Car Seat,East,Delivered,2025-10-30,2025-11-05
SHP122593,ORD780593,Headphones,East,Delivered,2025-10-18,2025-10-21
SHP122594,ORD780594,Shampoo,South,Delivered,2025-08-19,2025-08-23
SHP122595,ORD780595,Keyboard,South,Delivered,2025-10-31,2025-11-02
SHP122596,ORD780596,Dining Table,East,Delivered,2025-12-28,2025-12-30
SHP122597,ORD780597,Car Seat,South,Delivered,2025-05-17,2025-05-22
SHP122598,ORD780598,Monitor,South,Delivered,2025-03-20,2025-03-24
SHP122599,ORD780599,Engine Oil,North,Delivered,2025-12-14,2025-12-19
SHP122600,ORD780600,Other Product,East,Delivered,2025-07-17,2025-07-22
SHP122601,ORD780601,Dining Table,East,Delivered,2025-08-29,2025-08-31
SHP122602,ORD780602,Jacket,South,Delivered,2025-04-26,2025-05-02
SHP122603,ORD780603,Car Seat,South,Delivered,2025-01-30,2025-02-06
SHP122604,ORD780604,Sofa,East,Delivered,2025-09-02,2025-09-06
SHP122605,ORD780605,Keyboard,West,Delivered,2025-01-05,2025-01-13
SHP122606,ORD780606,Car Seat,East,Delivered,2025-04-28,2025-05-03
SHP122607,ORD780607,Face Cream,South,Delayed,2025-11-11,2025-11-17
SHP122608,ORD780608,Face Cream,East,Delivered,2025-05-12,2025-05-15
SHP122609,ORD780609,Headphones,South,Delivered,2025-02-26,2025-03-01
SHP122610,ORD780610,Car Seat,South,Delivered,2025-08-04,2025-08-09
SHP122611,ORD780611,Car Seat,West,Delivered,2025-08-03,2025-08-11
SHP122612,ORD780612,Face Cream,South,Delivered,2025-11-22,2025-11-27
SHP122613,ORD780613,Car Seat,North,Delivered,2025-11-01,2025-11-07
SHP122614,ORD780614,Face Cream,South,Delivered,2025-12-31,2026-01-08
SHP122615,ORD780615,Headphones,South,Delivered,2025-11-17,2025-11-22
SHP122616,ORD780616,Monitor,West,Delivered,2025-11-14,2025-11-18
SHP122617,ORD780617,Face Cream,South,In Transit,2025-04-19,2025-04-23
SHP122618,ORD780618,Shampoo,South,Delivered,2025-03-31,2025-04-06
SHP122619,ORD780619,Sofa,South,Delivered,2025-02-26,2025-03-01
SHP122620,ORD780620,Sofa,North,In Transit,2025-03-19,2025-03-24
SHP122621,ORD780621,Dining Table,South,Delivered,2025-11-23,2025-11-25
SHP122622,ORD780622,Jeans,East,Delivered,2025-08-31,2025-09-05
SHP122623,ORD780623,Jacket,North,Delivered,2025-02-27,2025-03-02
SHP122624,ORD780624,Sofa,North,Delivered,2025-06-30,2025-07-07
SHP122625,ORD780625,Jacket,North,Delivered,2025-11-19,2025-11-24
SHP122626,ORD780626,Dining Table,South,Delivered,2025-01-29,2025-02-02
SHP122627,ORD780627,Face Cream,West,Delivered,2025-12-15,2025-12-17
SHP122628,ORD780628,Sofa,East,Delivered,2025-08-29,2025-09-03
SHP122629,ORD780629,Car Seat,West,Delivered,2025-12-09,2025-12-13
SHP122630,ORD780630,Other Product,East,Delivered,2025-05-03,2025-05-08
SHP122631,ORD780631,Shampoo,East,Delivered,2025-06-22,2025-06-26
SHP122632,ORD780632,T-Shirt,East,Delivered,2025-07-03,2025-07-09
SHP122633,ORD780633,Engine Oil,West,In Transit,2025-04-20,2025-04-22
SHP122634,ORD780634,Jeans,North,Delivered,2025-10-19,2025-10-23
SHP122635,ORD780635,Engine Oil,West,Delivered,2025-06-18,2025-06-22
SHP122636,ORD780636,Face Cream,South,In Transit,2025-11-22,2025-11-26
SHP122637,ORD780637,T-Shirt,East,Delivered,2025-08-21,2025-08-25
SHP122638,ORD780638,Monitor,East,Delivered,2025-01-02,2025-01-06
SHP122639,ORD780639,Dining Table,East,Delayed,2025-01-15,2025-01-19
SHP122640,ORD780640,Jeans,East,Delivered,2025-01-13,2025-01-17
SHP122641,ORD780641,Jacket,South,Delivered,2025-01-01,2025-01-05
SHP122642,ORD780642,Laptop,East,Delivered,2025-02-17,2025-02-19
SHP122643,ORD780643,Other Product,East,Delivered,2025-10-29,2025-11-02
SHP122644,ORD780644,Dining Table,East,Delivered,2025-01-12,2025-01-16
SHP122645,ORD780645,Shampoo,North,Delivered,2025-03-11,2025-03-15
SHP122646,ORD780646,Headphones,West,Delivered,2025-01-27,2025-01-31
SHP122647,ORD780647,T-Shirt,North,Delivered,2025-08-26,2025-08-30
SHP122648,ORD780648,Jacket,South,Delivered,2025-01-03,2025-01-09
SHP122649,ORD780649,Smartphone,North,Delivered,2025-11-12,2025-11-19
SHP122650,ORD780650,Face Cream,East,Delivered,2025-05-07,2025-05-11
SHP122651,ORD780651,Smartphone,North,Delivered,2025-09-01,2025-09-03
SHP122652,ORD780652,Car Seat,South,Delivered,2025-03-06,2025-03-10
SHP122653,ORD780653,Keyboard,South,Delivered,2025-04-15,2025-04-23
SHP122654,ORD780654,Other Product,East,Delivered,2025-06-13,2025-06-18
SHP122655,ORD780655,Headphones,South,Delivered,2025-04-22,2025-04-27
SHP122656,ORD780656,Engine Oil,South,Delivered,2025-10-12,2025-10-15
SHP122657,ORD780657,Monitor,South,Delivered,2025-08-11,2025-08-15
SHP122658,ORD780658,Engine Oil,West,Delivered,2025-04-30,2025-05-07
SHP122659,ORD780659,Face Cream,East,Delivered,2025-11-25,2025-11-29
SHP122660,ORD780660,Car Seat,East,Delivered,2025-10-31,2025-11-05
SHP122661,ORD780661,Dining Table,North,Delivered,2025-10-16,2025-10-23
SHP122662,ORD780662,Monitor,East,Delivered,2025-11-10,2025-11-16
SHP122663,ORD780663,Dining Table,West,Delivered,2025-12-25,2025-12-28
SHP122664,ORD780664,Face Cream,West,In Transit,2025-06-05,2025-06-09
SHP122665,ORD780665,Face Cream,West,Delivered,2025-08-27,2025-08-30
SHP122666,ORD780666,Sofa,East,In Transit,2025-07-07,2025-07-12
SHP122667,ORD780667,Other Product,South,Delivered,2025-11-13,2025-11-17
SHP122668,ORD780668,Car Seat,South,Delivered,2025-10-08,2025-10-10
SHP122669,ORD780669,Shampoo,East,Delivered,2025-06-24,2025-06-26
SHP122670,ORD780670,Face Cream,East,Delivered,2025-04-11,2025-04-18
SHP122671,ORD780671,Shampoo,West,Delivered,2025-05-28,2025-06-02
SHP122672,ORD780672,Sofa,West,Delayed,2025-09-20,2025-09-25
SHP122673,ORD780673,T-Shirt,West,Delivered,2025-04-24,2025-04-29
SHP122674,ORD780674,Jacket,East,Delayed,2025-02-24,2025-02-27
SHP122675,ORD780675,Monitor,North,Delivered,2025-03-30,2025-04-02
SHP122676,ORD780676,Jacket,South,In Transit,2025-08-02,2025-08-07
SHP122677,ORD780677,Face Cream,North,Delivered,2025-03-11,2025-03-17
SHP122678,ORD780678,Face Cream,East,Delivered,2025-07-19,2025-07-27
SHP122679,ORD780679,Engine Oil,South,Delivered,2025-04-22,2025-04-26
SHP122680,ORD780680,Face Cream,East,Delivered,2025-05-13,2025-05-15
SHP122681,ORD780681,Dining Table,West,Delivered,2025-11-14,2025-11-18
SHP122682,ORD780682,Other Product,West,Delivered,2025-10-12,2025-10-17
SHP122683,ORD780683,Other Product,North,Delivered,2025-07-12,2025-07-15
SHP122684,ORD780684,Sofa,East,Delivered,2025-01-20,2025-01-26
SHP122685,ORD780685,Laptop,West,Delivered,2025-12-03,2025-12-08
SHP122686,ORD780686,Smartphone,South,Delivered,2025-08-02,2025-08-07
SHP122687,ORD780687,Dining Table,North,Delivered,2025-11-06,2025-11-13
SHP122688,ORD780688,Shampoo,South,Delivered,2025-10-31,2025-11-03
SHP122689,ORD780689,Smartphone,West,Delivered,2025-08-10,2025-08-14
SHP122690,ORD780690,Face Cream,South,Delivered,2025-05-01,2025-05-04
SHP122691,ORD780691,T-Shirt,North,Delivered,2025-10-08,2025-10-10
SHP122692,ORD780692,Sofa,West,Delivered,2025-10-23,2025-10-29
SHP122693,ORD780693,Other Product,North,Delayed,2025-10-20,2025-10-23
SHP122694,ORD780694,Car Seat,West,Delivered,2025-07-02,2025-07-06
SHP122695,ORD780695,Car Seat,South,Delivered,2025-03-12,2025-03-17
SHP122696,ORD780696,Car Seat,West,In Transit,2025-06-24,2025-07-01
SHP122697,ORD780697,T-Shirt,East,Delivered,2025-09-20,2025-09-26
SHP122698,ORD780698,Face Cream,South,Delivered,2025-05-30,2025-06-02
SHP122699,ORD780699,Smartphone,West,Delivered,2025-03-04,2025-03-09
SHP122700,ORD780700,Dining Table,North,Delivered,2025-04-27,2025-05-02
SHP122701,ORD780701,Monitor,South,Delivered,2025-11-10,2025-11-16
SHP122702,ORD780702,T-Shirt,West,Delivered,2025-04-18,2025-04-21
SHP122703,ORD780703,T-Shirt,East,Delivered,2025-09-10,2025-09-14
SHP122704,ORD780704,Car Seat,South,Delivered,2025-09-12,2025-09-16
SHP122705,ORD780705,Keyboard,West,Delivered,2025-02-02,2025-02-08
SHP122706,ORD780706,Sofa,West,Delivered,2025-07-04,2025-07-11
SHP122707,ORD780707,Keyboard,East,Delivered,2025-10-03,2025-10-07
SHP122708,ORD780708,Engine Oil,North,Delivered,2025-07-28,2025-07-30
SHP122709,ORD780709,Other Product,South,Delivered,2025-12-24,2025-12-27
SHP122710,ORD780710,Face Cream,East,Delivered,2025-04-23,2025-04-30
SHP122711,ORD780711,Jeans,North,Delivered,2025-11-11,2025-11-16
SHP122712,ORD780712,Other Product,North,Delivered,2025-08-30,2025-09-01
SHP122713,ORD780713,T-Shirt,South,Delivered,2025-01-02,2025-01-05
SHP122714,ORD780714,Keyboard,South,Delivered,2025-10-07,2025-10-10
SHP122715,ORD780715,Face Cream,West,Delivered,2025-10-15,2025-10-18
SHP122716,ORD780716,Dining Table,North,Delivered,2025-11-21,2025-11-24
SHP122717,ORD780717,Headphones,West,Delivered,2025-02-24,2025-03-03
SHP122718,ORD780718,Other Product,South,Delivered,2025-06-30,2025-07-08
SHP122719,ORD780719,Jacket,East,Delivered,2025-04-07,2025-04-11
SHP122720,ORD780720,Car Seat,East,Delivered,2025-04-16,2025-04-21
SHP122721,ORD780721,Jeans,East,Delivered,2025-04-01,2025-04-05
SHP122722,ORD780722,T-Shirt,West,Delivered,2025-05-05,2025-05-11
SHP122723,ORD780723,Shampoo,North,Delivered,2025-01-10,2025-01-12
SHP122724,ORD780724,Monitor,North,Delivered,2025-01-22,2025-01-25
SHP122725,ORD780725,T-Shirt,North,Delivered,2025-08-24,2025-08-26
SHP122726,ORD780726,Smartphone,North,Delivered,2025-09-28,2025-10-01
SHP122727,ORD780727,Sofa,North,Delivered,2025-09-02,2025-09-05
SHP122728,ORD780728,Jeans,North,Delivered,2025-03-07,2025-03-11
SHP122729,ORD780729,Sofa,South,Delivered,2025-04-12,2025-04-17
SHP122730,ORD780730,T-Shirt,South,Delivered,2025-11-29,2025-12-01
SHP122731,ORD780731,Headphones,North,Delivered,2025-04-29,2025-05-02
SHP122732,ORD780732,Sofa,East,Delivered,2025-09-08,2025-09-13
SHP122733,ORD780733,Smartphone,East,Delivered,2025-11-15,2025-11-18
SHP122734,ORD780734,T-Shirt,West,Delivered,2025-02-11,2025-02-15
SHP122735,ORD780735,Jacket,East,Delivered,2025-09-01,2025-09-05
SHP122736,ORD780736,Dining Table,West,Delivered,2025-02-02,2025-02-09
SHP122737,ORD780737,Dining Table,West,In Transit,2025-07-02,2025-07-06
SHP122738,ORD780738,Jeans,West,Delivered,2025-01-15,2025-01-21
SHP122739,ORD780739,Engine Oil,North,Delivered,2025-10-16,2025-10-21
SHP122740,ORD780740,Dining Table,North,Delivered,2025-09-30,2025-10-04
SHP122741,ORD780741,Dining Table,North,Delivered,2025-06-04,2025-06-06
SHP122742,ORD780742,Smartphone,North,In Transit,2025-09-22,2025-09-24
SHP122743,ORD780743,Monitor,South,Delivered,2025-01-18,2025-01-21
SHP122744,ORD780744,Jacket,East,Delivered,2025-12-19,2025-12-21
SHP122745,ORD780745,Laptop,North,Delivered,2025-09-03,2025-09-08
SHP122746,ORD780746,Jeans,South,In Transit,2025-09-04,2025-09-11
SHP122747,ORD780747,Dining Table,North,Delivered,2025-11-30,2025-12-06
SHP122748,ORD780748,Monitor,West,Delivered,2025-01-08,2025-01-12
SHP122749,ORD780749,Headphones,North,Delivered,2025-08-05,2025-08-10
SHP122750,ORD780750,Monitor,West,Delivered,2025-08-30,2025-09-04
SHP122751,ORD780751,Jacket,South,Delivered,2025-10-18,2025-10-23
SHP122752,ORD780752,Face Cream,West,Delivered,2025-01-08,2025-01-13
SHP122753,ORD780753,Other Product,West,Delivered,2025-03-23,2025-03-26
SHP122754,ORD780754,Keyboard,South,Delivered,2025-07-03,2025-07-08
SHP122755,ORD780755,Smartphone,South,Delivered,2025-03-07,2025-03-12
SHP122756,ORD780756,Car Seat,West,Delivered,2025-02-18,2025-02-21
SHP122757,ORD780757,Jacket,East,Delivered,2025-05-03,2025-05-07
SHP122758,ORD780758,Laptop,North,Delivered,2025-11-29,2025-12-04
SHP122759,ORD780759,Dining Table,North,Delivered,2025-08-18,2025-08-26
SHP122760,ORD780760,Laptop,West,Delivered,2025-11-12,2025-11-19
SHP122761,ORD780761,Laptop,North,Delivered,2025-04-23,2025-04-27
SHP122762,ORD780762,Jacket,East,Delivered,2025-01-12,2025-01-17
SHP122763,ORD780763,Other Product,North,Delivered,2025-12-20,2025-12-25
SHP122764,ORD780764,Laptop,North,Delivered,2025-09-04,2025-09-09
SHP122765,ORD780765,Dining Table,West,Delivered,2025-05-09,2025-05-16
SHP122766,ORD780766,Dining Table,East,Delivered,2025-01-05,2025-01-08
SHP122767,ORD780767,Other Product,North,Delivered,2025-09-06,2025-09-09
SHP122768,ORD780768,Monitor,North,Delivered,2025-09-18,2025-09-22
SHP122769,ORD780769,Dining Table,West,Delivered,2025-09-02,2025-09-06
SHP122770,ORD780770,Headphones,West,Delivered,2025-08-25,2025-08-27
SHP122771,ORD780771,Keyboard,West,Delivered,2025-07-22,2025-07-25
SHP122772,ORD780772,Keyboard,North,Delivered,2025-07-20,2025-07-22
SHP122773,ORD780773,Laptop,East,Delivered,2025-12-15,2025-12-20
SHP122774,ORD780774,Sofa,South,Delivered,2025-02-13,2025-02-16
SHP122775,ORD780775,Laptop,East,In Transit,2025-04-07,2025-04-12
SHP122776,ORD780776,Shampoo,West,Delivered,2025-01-14,2025-01-19
SHP122777,ORD780777,Car Seat,North,Delivered,2025-09-02,2025-09-08
SHP122778,ORD780778,Face Cream,South,In Transit,2025-02-09,2025-02-12
SHP122779,ORD780779,Face Cream,East,Delivered,2025-04-18,2025-04-20
SHP122780,ORD780780,Laptop,East,Delivered,2025-04-04,2025-04-09
SHP122781,ORD780781,Dining Table,West,In Transit,2025-11-18,2025-11-23
SHP122782,ORD780782,Dining Table,West,Delivered,2025-05-25,2025-06-02
SHP122783,ORD780783,Keyboard,North,Delivered,2025-01-28,2025-01-31
SHP122784,ORD780784,Car Seat,North,Delivered,2025-10-13,2025-10-16
SHP122785,ORD780785,Jacket,East,Delivered,2025-08-03,2025-08-06
SHP122786,ORD780786,Shampoo,North,Delivered,2025-12-08,2025-12-11
SHP122787,ORD780787,Face Cream,East,Delivered,2025-03-06,2025-03-09
SHP122788,ORD780788,Monitor,North,Delivered,2025-06-04,2025-06-09
SHP122789,ORD780789,Monitor,West,Delivered,2025-08-14,2025-08-18
SHP122790,ORD780790,Car Seat,West,In Transit,2025-08-26,2025-08-31
SHP122791,ORD780791,Dining Table,East,Delivered,2025-04-20,2025-04-23
SHP122792,ORD780792,Monitor,South,Delivered,2025-07-12,2025-07-14
SHP122793,ORD780793,Smartphone,East,Delayed,2025-07-12,2025-07-18
SHP122794,ORD780794,Headphones,North,Delivered,2025-07-22,2025-07-25
SHP122795,ORD780795,Smartphone,South,Delivered,2025-09-14,2025-09-22
SHP122796,ORD780796,Smartphone,West,Delivered,2025-09-12,2025-09-19
